2.1197874270790926, 0.007084697051224595
6.403537370551261, 0.0235085915533704
10.687287314023422, 0.01944589321493763
15.00415903540906, 0.01167419109374937
19.26582779360558, 0.007611516730544901
23.57165892235339, 0.004181500692045495
27.888530643738978, 0.002496869287067424
32.17228058721115, 0.0015104324933861157
36.45603053068331, 0.0007421702773467292
40.75082106679331, 0.00043206268674131354
45.03457101026545, 0.00020923691480675966
49.34040213901325, 0.00011729191422907292
53.635192675123236, 0.00011262873232234516
57.92998321123319, 0.00002069571935882364
