2.0999143603310255, 0.0025161429731078017
6.40574548907882, 0.016256466195029365
10.698327906661234, 0.02099055723702843
14.990910324243654, 0.015016640008360949
19.32323887532221, 0.008807051080429049
23.589323870573878, 0.004901457618081181
27.881906288156298, 0.0025928732937984533
32.174488705738696, 0.0014362507394650448
36.46707112332115, 0.0008556090701063723
40.73315611857278, 0.0004844437655579792
45.0257385361552, 0.00021797348800374483
49.331569664902986, 0.00008239357189765428
53.62415208248542, 0.00007773278751378732
57.903485788902444, 0.00009926733758387762
